SN		Schema 2.9																																																																										
SV		2.9																																																																										
C			0.4																																																																									
T		TOKEN		CP3KK4																																																																								
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	892			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign878			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 80					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	893			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign879			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 81					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	894			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign880			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 82					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	895			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign881			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 83					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	896			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign882			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 84					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	897			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign883			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 85					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	898			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign884			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 86					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	899			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign885			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 87					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	900			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign886			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 88					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	901			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign887			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 89					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	902			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign888			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 90					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	903			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign889			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 91					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	904			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign890			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 92					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	905			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign891			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 93					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	906			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign892			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 94					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	907			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign893			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 95					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	908			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign894			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 96					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	909			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign895			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 97					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	910			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign896			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 98					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	911			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign897			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 99					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	912			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign898			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 100					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	913			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign899			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 101					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	914			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign900			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 102					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	915			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign901			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 103					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	916			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign902			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 104					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	917			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign903			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 105					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	918			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign904			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 106					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	919			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign905			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 107					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	920			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign906			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 108					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	921			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign907			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 109					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	922			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign908			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 110					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	923			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign909			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 111					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	924			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign910			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 112					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	925			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign911			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 113					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	926			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign912			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 114					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	927			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign913			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 115					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	928			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign914			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 116					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	929			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign915			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 117					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	930			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign916			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 118					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	931			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign917			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 119					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	932			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign918			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 120					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	933			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign919			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 121					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	934			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign920			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 122					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	935			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign921			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 123					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	936			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign922			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 124					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	937			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign923			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 125					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	938			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign924			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 126					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	939			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign925			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 127					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	940			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign926			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 128					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	941			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign927			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 129					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	942			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign928			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 130					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	943			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign929			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 131					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	944			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign930			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 132					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	945			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign931			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 133					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	946			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign932			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 134					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	947			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign933			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 135					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	948			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign934			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 136					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	949			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign935			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 137					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	950			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign936			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 138					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	951			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign937			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 139					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	952			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign938			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 140					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	953			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign939			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 141					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	954			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign940			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 142					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	955			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign941			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 143					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	956			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign942			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 144					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	957			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign943			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 145					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	958			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign944			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 146					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	959			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign945			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 147					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	960			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign946			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 148					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	961			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign947			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 149					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	962			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign948			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 150					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	963			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign949			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 151					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	964			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign950			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 152					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	965			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign951			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 153					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	966			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign952			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 154					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	967			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign953			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 155					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	968			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign954			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 156					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	969			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign955			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 157					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	970			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign956			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 158					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	971			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign957			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 159					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	972			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign958			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 160					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	973			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign959			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 161					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	974			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign960			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 162					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	975			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign961			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 163					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	976			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign962			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 164					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	977			PERFSUPPLIER5 - 123	Display Standard			PerfTestCampaign963			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 165					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
