SN		Schema 2.9																																																																										
SV		2.9																																																																										
C			80																																																																									
T		TOKEN		CP3L4G																																																																								
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	703			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign689			Recruitment	ABCD100	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	704			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign690			Recruitment	ABCD101	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	705			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign691			Recruitment	ABCD102	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	706			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign692			Recruitment	ABCD103	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	707			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign693			Recruitment	ABCD104	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	708			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign694			Recruitment	ABCD105	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	709			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign695			Recruitment	ABCD106	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	710			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign696			Recruitment	ABCD107	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	711			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign697			Recruitment	ABCD108	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	712			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign698			Recruitment	ABCD109	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	713			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign699			Recruitment	ABCD110	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	714			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign700			Recruitment	ABCD111	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	715			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign701			Recruitment	ABCD112	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	716			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign702			Recruitment	ABCD113	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	717			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign703			Recruitment	ABCD114	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	718			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign704			Recruitment	ABCD115	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	719			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign705			Recruitment	ABCD116	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	720			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign706			Recruitment	ABCD117	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	721			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign707			Recruitment	ABCD118	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	722			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign708			Recruitment	ABCD119	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	723			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign709			Recruitment	ABCD120	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	724			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign710			Recruitment	ABCD121	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	725			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign711			Recruitment	ABCD122	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	726			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign712			Recruitment	ABCD123	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	727			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign713			Recruitment	ABCD124	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	728			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign714			Recruitment	ABCD125	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	729			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign715			Recruitment	ABCD126	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	730			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign716			Recruitment	ABCD127	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	731			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign717			Recruitment	ABCD128	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	732			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign718			Recruitment	ABCD129	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	733			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign719			Recruitment	ABCD130	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	734			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign720			Recruitment	ABCD131	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	735			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign721			Recruitment	ABCD132	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	736			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign722			Recruitment	ABCD133	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	737			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign723			Recruitment	ABCD134	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	738			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign724			Recruitment	ABCD135	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	739			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign725			Recruitment	ABCD136	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	740			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign726			Recruitment	ABCD137	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	741			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign727			Recruitment	ABCD138	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	742			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign728			Recruitment	ABCD139	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	743			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign729			Recruitment	ABCD140	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	744			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign730			Recruitment	ABCD141	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	745			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign731			Recruitment	ABCD142	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	746			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign732			Recruitment	ABCD143	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	747			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign733			Recruitment	ABCD144	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	748			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign734			Recruitment	ABCD145	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	749			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign735			Recruitment	ABCD146	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	750			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign736			Recruitment	ABCD147	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	751			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign737			Recruitment	ABCD148	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	752			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign738			Recruitment	ABCD149	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	753			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign739			Recruitment	ABCD150	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	754			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign740			Recruitment	ABCD151	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	755			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign741			Recruitment	ABCD152	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	756			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign742			Recruitment	ABCD153	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	757			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign743			Recruitment	ABCD154	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	758			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign744			Recruitment	ABCD155	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	759			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign745			Recruitment	ABCD156	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	760			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign746			Recruitment	ABCD157	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	761			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign747			Recruitment	ABCD158	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	762			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign748			Recruitment	ABCD159	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	763			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign749			Recruitment	ABCD160	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	764			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign750			Recruitment	ABCD161	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	765			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign751			Recruitment	ABCD162	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	766			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign752			Recruitment	ABCD163	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	767			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign753			Recruitment	ABCD164	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	768			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign754			Recruitment	ABCD165	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	769			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign755			Recruitment	ABCD166	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	770			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign756			Recruitment	ABCD167	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	771			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign757			Recruitment	ABCD168	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	772			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign758			Recruitment	ABCD169	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	773			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign759			Recruitment	ABCD170	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	774			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign760			Recruitment	ABCD171	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	775			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign761			Recruitment	ABCD172	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	776			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign762			Recruitment	ABCD173	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	777			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign763			Recruitment	ABCD174	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	778			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign764			Recruitment	ABCD175	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	779			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign765			Recruitment	ABCD176	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	780			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign766			Recruitment	ABCD177	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	781			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign767			Recruitment	ABCD178	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	782			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign768			Recruitment	ABCD179	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	783			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign769			Recruitment	ABCD180	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	784			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign770			Recruitment	ABCD181	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	785			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign771			Recruitment	ABCD182	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	786			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign772			Recruitment	ABCD183	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	787			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign773			Recruitment	ABCD184	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	788			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign774			Recruitment	ABCD185	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	789			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign775			Recruitment	ABCD186	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	790			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign776			Recruitment	ABCD187	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	791			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign777			Recruitment	ABCD188	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	792			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign778			Recruitment	ABCD189	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	793			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign779			Recruitment	ABCD190	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	794			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign780			Recruitment	ABCD191	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	795			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign781			Recruitment	ABCD192	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	796			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign782			Recruitment	ABCD193	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	797			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign783			Recruitment	ABCD194	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	798			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign784			Recruitment	ABCD195	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	799			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign785			Recruitment	ABCD196	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	800			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign786			Recruitment	ABCD197	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
P	801			PERFSUPPLIER4 - 123	Display Standard			PerfCampaign787			Recruitment	ABCD198	120 x 60	Button 2	CPM	Impressions	20	4000	80	2016-01-01	2016-12-31					3rd party				No	No																PER-I-D												College (CO)						371	345	369	357	369	357	369	369	357	369	357	11
