SN		Schema 2.9																																																																										
SV		2.9																																																																										
C			0.4																																																																									
T		TOKEN		CP3KK4																																																																								
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	92			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign78			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 80					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	93			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign79			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 81					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	94			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign80			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 82					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	95			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign81			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 83					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	96			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign82			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 84					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	97			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign83			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 85					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	98			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign84			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 86					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	99			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign85			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 87					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	100			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign86			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 88					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	101			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign87			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 89					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	102			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign88			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 90					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	103			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign89			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 91					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	104			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign90			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 92					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	105			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign91			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 93					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	106			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign92			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 94					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	107			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign93			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 95					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	108			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign94			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 96					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	109			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign95			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 97					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	110			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign96			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 98					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	111			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign97			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 99					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	112			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign98			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 100					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	113			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign99			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 101					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	114			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign100			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 102					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	115			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign101			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 103					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	116			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign102			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 104					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	117			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign103			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 105					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	118			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign104			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 106					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	119			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign105			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 107					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	120			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign106			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 108					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	121			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign107			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 109					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	122			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign108			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 110					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	123			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign109			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 111					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	124			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign110			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 112					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	125			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign111			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 113					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	126			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign112			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 114					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	127			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign113			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 115					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	128			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign114			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 116					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	129			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign115			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 117					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	130			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign116			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 118					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	131			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign117			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 119					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	132			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign118			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 120					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	133			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign119			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 121					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	134			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign120			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 122					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	135			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign121			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 123					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	136			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign122			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 124					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	137			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign123			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 125					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	138			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign124			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 126					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	139			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign125			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 127					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	140			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign126			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 128					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	141			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign127			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 129					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	142			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign128			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 130					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	143			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign129			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 131					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	144			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign130			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 132					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	145			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign131			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 133					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	146			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign132			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 134					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	147			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign133			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 135					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	148			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign134			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 136					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	149			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign135			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 137					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	150			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign136			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 138					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	151			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign137			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 139					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	152			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign138			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 140					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	153			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign139			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 141					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	154			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign140			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 142					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	155			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign141			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 143					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	156			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign142			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 144					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	157			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign143			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 145					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	158			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign144			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 146					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	159			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign145			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 147					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	160			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign146			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 148					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	161			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign147			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 149					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	162			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign148			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 150					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	163			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign149			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 151					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	164			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign150			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 152					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	165			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign151			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 153					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	166			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign152			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 154					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	167			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign153			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 155					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	168			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign154			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 156					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	169			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign155			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 157					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	170			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign156			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 158					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	171			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign157			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 159					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	172			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign158			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 160					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	173			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign159			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 161					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	174			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign160			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 162					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	175			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign161			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 163					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	176			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign162			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 164					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
P	177			PERFSUPPLIER2 - 123	Display Standard			PerfTestCampaign163			Financial	ABCD	120 x 60	Button 2	CPM	Impressions	20	20	0.4	2016-01-01	2016-12-31					3rd party				No	No											InvType/Display/AF/AFNY 165					PER-I-D												Automotive (AU)						9	1	1	1	1	1	1	1	1	1	1	1
