SN		Schema 2.9
SV		2.9
C			1503.31
T		TOKEN		CP5K56V
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	CC:AGE TARGETING	CC:GENDER TARGETING	CC:AGENCY-PUBLISHER PAID	CC:DAYPART TARGETING	CC:GEO TARGETING LEVEL	CC:BEHAVIORAL TARGETING	CC:CONTEXTUAL TARGETING	CC:RETARGETING	CC:CPE KPI	CC:PUBLISHER PRODUCT	CC:EXPIRATION_DATE	CC:FEES	CC:COMMISSION	CC:NEWCOLUMN	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	547			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt532					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	548			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt533					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	549			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt534					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	550			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt535					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	551			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt536					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	552			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt537					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	553			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt538					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	554			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt539					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	555			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt540					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	556			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt541					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	557			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt542					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	558			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt543					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	559			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt544					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	560			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt545					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	561			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt546					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	562			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt547					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	563			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt548					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	564			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt549					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	565			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt550					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	566			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt551					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	567			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt552					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	568			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt553					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	569			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt554					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	570			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt555					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	571			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt556					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	572			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt557					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	573			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt558					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	574			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt559					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	575			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt560					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	576			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt561					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	577			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt562					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	578			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt563					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	579			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt564					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	580			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt565					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	581			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt566					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	582			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt567					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	583			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt568					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	584			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt569					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	585			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt570					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	586			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt571					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	587			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt572					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	588			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt573					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	589			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt574					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	590			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt575					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	591			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt576					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	592			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt577					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	593			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt578					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	594			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt579					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	595			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt580					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	596			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt581					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	597			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt582					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	598			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt583					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	599			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt584					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	600			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt585					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	601			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt586					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	602			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt587					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	603			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt588					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	604			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt589					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	605			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt590					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	606			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt591					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	607			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt592					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	608			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt593					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	609			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt594					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	610			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt595					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	611			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt596					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	612			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt597					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	613			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt598					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	614			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt599					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	615			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt600					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	616			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt601					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	617			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt602					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	618			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt603					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	619			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt604					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	620			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt605					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	621			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt606					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	622			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt607					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	623			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt608					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	624			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt609					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	625			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt610					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	626			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt611					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	627			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt612					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	628			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt613					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	629			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt614					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	630			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt615					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	631			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt616					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	632			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt617					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	633			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt618					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	634			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt619					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	635			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt620					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	636			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt621					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	637			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt622					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	638			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt623					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	639			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt624					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	640			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt625					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	641			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt626					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	642			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt627					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	643			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt628					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	644			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt629					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	645			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt630					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	646			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt631					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	647			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt632					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	648			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt633					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	649			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt634					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	650			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt635					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	651			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt636					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	652			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt637					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	653			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt638					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	654			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt639					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	655			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt640					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	656			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt641					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	657			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt642					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	658			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt643					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	659			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt644					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	660			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt645					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	661			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt646					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	662			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt647					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	663			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt648					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	664			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt649					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	665			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt650					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	666			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt651					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	667			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt652					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	668			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt653					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	669			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt654					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	670			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt655					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	671			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt656					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	672			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt657					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	673			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt658					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	674			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt659					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	675			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt660					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	676			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt661					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	677			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt662					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	678			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt663					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	679			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt664					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	680			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt665					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	681			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt666					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	682			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt667					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	683			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt668					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	684			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt669					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	685			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt670					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	686			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt671					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	687			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt672					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	688			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt673					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	689			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt674					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
P	690			GOOGLE.COM	Display Standard	PerfRegressionPackage2		ChildPlacmnt675					120 x 60	Button 2			0	0	0	1/1/2015	12/31/2015					3rd party				No	No																					AE1-I-D																
