SN		Schema 2.9																																																																				
SV		2.9																																																																				
C			4000																																																																			
T		TOKEN		CP5LLJ0																																																																		
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	CC:AGE TARGETING	CC:GENDER TARGETING	CC:AGENCY-PUBLISHER PAID	CC:DAYPART TARGETING	CC:GEO TARGETING LEVEL	CC:BEHAVIORAL TARGETING	CC:CONTEXTUAL TARGETING	CC:RETARGETING	CC:CPE KPI	CC:PUBLISHER PRODUCT	CC:EXPIRATION_DATE	CC:FEES	CC:COMMISSION	CC:NEWCOLUMN	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	504			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign490			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	505			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign491			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	506			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign492			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	507			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign493			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	508			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign494			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	509			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign495			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	510			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign496			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	511			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign497			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	512			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign498			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	513			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign499			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	514			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign500			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	515			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign501			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	516			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign502			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	517			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign503			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	518			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign504			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	519			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign505			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	520			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign506			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	521			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign507			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	522			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign508			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	523			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign509			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	524			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign510			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	525			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign511			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	526			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign512			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	527			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign513			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	528			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign514			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	529			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign515			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	530			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign516			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	531			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign517			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	532			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign518			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	533			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign519			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	534			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign520			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	535			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign521			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	536			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign522			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	537			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign523			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	538			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign524			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	539			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign525			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	540			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign526			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	541			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign527			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	542			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign528			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	543			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign529			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	544			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign530			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	545			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign531			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	546			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign532			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	547			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign533			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	548			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign534			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	549			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign535			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	550			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign536			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	551			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign537			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	552			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign538			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	553			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign539			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	554			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign540			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	555			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign541			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	556			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign542			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	557			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign543			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	558			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign544			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	559			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign545			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	560			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign546			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	561			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign547			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	562			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign548			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	563			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign549			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	564			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign550			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	565			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign551			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	566			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign552			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	567			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign553			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	568			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign554			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	569			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign555			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	570			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign556			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	571			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign557			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	572			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign558			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	573			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign559			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	574			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign560			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	575			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign561			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	576			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign562			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	577			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign563			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	578			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign564			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	579			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign565			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	580			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign566			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	581			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign567			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	582			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign568			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	583			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign569			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	584			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign570			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	585			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign571			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	586			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign572			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	587			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign573			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	588			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign574			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	589			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign575			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	590			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign576			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	591			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign577			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	592			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign578			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	593			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign579			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	594			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign580			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	595			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign581			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	596			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign582			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	597			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign583			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	598			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign584			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	599			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign585			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	600			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign586			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	601			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign587			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
P	602			AUTOMATION SUPPLIER3 - 123	Display Standard			Performance Test Campaign588			ABCD	ABCD	120 x 60	Button 2	CPM	Impressions	2000	2000	4000	2016-01-01	2016-12-31					3rd party				No	No																							002-I-D					176	158	169	163	169	163	169	169	163	169	163	169
