SN		Schema 2.9																																																																											
SV		2.9																																																																											
C			7.98																																																																										
T		TOKEN		CP3D3Q																																																																									
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	marketValue	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:MEDIA TYPE	CC:GUARANTEED	CC:EXPIRATION DATE	CC:TARGETING DELIVERY TYPE	CC:RICH MEDIA TYPES - FORMAT	CC:BUY TYPE 1	CC:CHANNEL TYPE 1	CC:CHANNEL TYPE 2	CC:TARGETING AUDIENCE TYPE	CC:TARGETING CONTEXT TYPE	CC:BUY TYPE 2	CC:TARGETING DELIVERY VALUE	CC:NOTES FOR BUYER	CC:NON-GUARANTEED IMPRESSIONS ESTIMATES	CC:VIDEO LENGTH	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	100			3COM.COM	Display Standard			Perf3complacmnt88					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	101			3COM.COM	Display Standard			Perf3complacmnt89					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	102			3COM.COM	Display Standard			Perf3complacmnt90					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	103			3COM.COM	Display Standard			Perf3complacmnt91					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	104			3COM.COM	Display Standard			Perf3complacmnt92					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	105			3COM.COM	Display Standard			Perf3complacmnt93					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	106			3COM.COM	Display Standard			Perf3complacmnt94					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	107			3COM.COM	Display Standard			Perf3complacmnt95					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	108			3COM.COM	Display Standard			Perf3complacmnt96					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	109			3COM.COM	Display Standard			Perf3complacmnt97					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	110			3COM.COM	Display Standard			Perf3complacmnt98					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	111			3COM.COM	Display Standard			Perf3complacmnt99					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	112			3COM.COM	Display Standard			Perf3complacmnt100					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	113			3COM.COM	Display Standard			Perf3complacmnt101					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	114			3COM.COM	Display Standard			Perf3complacmnt102					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	115			3COM.COM	Display Standard			Perf3complacmnt103					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	116			3COM.COM	Display Standard			Perf3complacmnt104					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	117			3COM.COM	Display Standard			Perf3complacmnt105					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	118			3COM.COM	Display Standard			Perf3complacmnt106					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	119			3COM.COM	Display Standard			Perf3complacmnt107					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	120			3COM.COM	Display Standard			Perf3complacmnt108					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	121			3COM.COM	Display Standard			Perf3complacmnt109					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	122			3COM.COM	Display Standard			Perf3complacmnt110					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	123			3COM.COM	Display Standard			Perf3complacmnt111					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	124			3COM.COM	Display Standard			Perf3complacmnt112					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	125			3COM.COM	Display Standard			Perf3complacmnt113					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	126			3COM.COM	Display Standard			Perf3complacmnt114					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	127			3COM.COM	Display Standard			Perf3complacmnt115					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	128			3COM.COM	Display Standard			Perf3complacmnt116					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	129			3COM.COM	Display Standard			Perf3complacmnt117					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	130			3COM.COM	Display Standard			Perf3complacmnt118					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	131			3COM.COM	Display Standard			Perf3complacmnt119					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	132			3COM.COM	Display Standard			Perf3complacmnt120					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	133			3COM.COM	Display Standard			Perf3complacmnt121					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	134			3COM.COM	Display Standard			Perf3complacmnt122					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	135			3COM.COM	Display Standard			Perf3complacmnt123					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	136			3COM.COM	Display Standard			Perf3complacmnt124					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	137			3COM.COM	Display Standard			Perf3complacmnt125					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	138			3COM.COM	Display Standard			Perf3complacmnt126					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	139			3COM.COM	Display Standard			Perf3complacmnt127					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	140			3COM.COM	Display Standard			Perf3complacmnt128					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	141			3COM.COM	Display Standard			Perf3complacmnt129					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	142			3COM.COM	Display Standard			Perf3complacmnt130					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	143			3COM.COM	Display Standard			Perf3complacmnt131					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	144			3COM.COM	Display Standard			Perf3complacmnt132					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	145			3COM.COM	Display Standard			Perf3complacmnt133					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	146			3COM.COM	Display Standard			Perf3complacmnt134					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	147			3COM.COM	Display Standard			Perf3complacmnt135					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	148			3COM.COM	Display Standard			Perf3complacmnt136					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	149			3COM.COM	Display Standard			Perf3complacmnt137					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	150			3COM.COM	Display Standard			Perf3complacmnt138					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	151			3COM.COM	Display Standard			Perf3complacmnt139					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	152			3COM.COM	Display Standard			Perf3complacmnt140					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	153			3COM.COM	Display Standard			Perf3complacmnt141					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	154			3COM.COM	Display Standard			Perf3complacmnt142					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	155			3COM.COM	Display Standard			Perf3complacmnt143					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	156			3COM.COM	Display Standard			Perf3complacmnt144					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	157			3COM.COM	Display Standard			Perf3complacmnt145					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	158			3COM.COM	Display Standard			Perf3complacmnt146					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	159			3COM.COM	Display Standard			Perf3complacmnt147					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	160			3COM.COM	Display Standard			Perf3complacmnt148					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	161			3COM.COM	Display Standard			Perf3complacmnt149					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	162			3COM.COM	Display Standard			Perf3complacmnt150					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	163			3COM.COM	Display Standard			Perf3complacmnt151					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	164			3COM.COM	Display Standard			Perf3complacmnt152					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	165			3COM.COM	Display Standard			Perf3complacmnt153					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	166			3COM.COM	Display Standard			Perf3complacmnt154					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	167			3COM.COM	Display Standard			Perf3complacmnt155					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	168			3COM.COM	Display Standard			Perf3complacmnt156					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	169			3COM.COM	Display Standard			Perf3complacmnt157					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	170			3COM.COM	Display Standard			Perf3complacmnt158					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	171			3COM.COM	Display Standard			Perf3complacmnt159					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	172			3COM.COM	Display Standard			Perf3complacmnt160					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	173			3COM.COM	Display Standard			Perf3complacmnt161					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	174			3COM.COM	Display Standard			Perf3complacmnt162					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	175			3COM.COM	Display Standard			Perf3complacmnt163					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	176			3COM.COM	Display Standard			Perf3complacmnt164					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	177			3COM.COM	Display Standard			Perf3complacmnt165					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	178			3COM.COM	Display Standard			Perf3complacmnt166					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	179			3COM.COM	Display Standard			Perf3complacmnt167					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	180			3COM.COM	Display Standard			Perf3complacmnt168					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	181			3COM.COM	Display Standard			Perf3complacmnt169					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	182			3COM.COM	Display Standard			Perf3complacmnt170					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	183			3COM.COM	Display Standard			Perf3complacmnt171					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	184			3COM.COM	Display Standard			Perf3complacmnt172					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	185			3COM.COM	Display Standard			Perf3complacmnt173					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	186			3COM.COM	Display Standard			Perf3complacmnt174					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	187			3COM.COM	Display Standard			Perf3complacmnt175					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	188			3COM.COM	Display Standard			Perf3complacmnt176					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	189			3COM.COM	Display Standard			Perf3complacmnt177					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	190			3COM.COM	Display Standard			Perf3complacmnt178					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	191			3COM.COM	Display Standard			Perf3complacmnt179					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	192			3COM.COM	Display Standard			Perf3complacmnt180					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	193			3COM.COM	Display Standard			Perf3complacmnt181					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	194			3COM.COM	Display Standard			Perf3complacmnt182					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
P	195			3COM.COM	Display Standard			Perf3complacmnt183					120 x 600	Skyscraper	CPM	Impressions	123	11	1.35	2016-01-01	2016-12-31					3rd party				No	No														1.2	Market - AFNY Online List  2		AE1-I-D												African-American (AA)						11	0	0	0	0	0	0	0	0	0	0	0
